Exp_Compound,Comp_Model,Reporter,Atoms_Tracked,GLS_Type,Group,Epsilon,Conformer,Gibbs_Hartree,DeltaG_kcal_mol,Boltzmann_Weight,F_Shielding_ppm,Sigma_avg_ppm
27c,37,CF3,"[7, 8, 9]",cf3,Group1_100Aq,78.3,conf_10,-967.54535360,0.266842,0.14175732,245.281,245.184608
27c,37,CF3,"[7, 8, 9]",cf3,Group2_80-20,69.18,conf_01,-967.54575733,0.000000,0.22226233,245.313,245.183385
27c,37,CF3,"[7, 8, 9]",cf3,Group2_80-20,69.18,conf_02,-967.54561398,0.089953,0.19095434,245.338,245.183385
27c,37,CF3,"[7, 8, 9]",cf3,Group2_80-20,69.18,conf_03,-967.54539126,0.229712,0.15082926,245.324,245.183385
27c,37,CF3,"[7, 8, 9]",cf3,Group2_80-20,69.18,conf_04,-967.54532328,0.272370,0.14035149,245.359,245.183385
27c,37,CF3,"[7, 8, 9]",cf3,Group2_80-20,69.18,conf_05,-967.54387077,1.183833,0.03013768,244.542,245.183385
27c,37,CF3,"[7, 8, 9]",cf3,Group2_80-20,69.18,conf_06,-967.54383939,1.203525,0.02915252,244.360,245.183385
27c,37,CF3,"[7, 8, 9]",cf3,Group2_80-20,69.18,conf_07,-967.54392729,1.148367,0.03199685,244.316,245.183385
27c,37,CF3,"[7, 8, 9]",cf3,Group2_80-20,69.18,conf_08,-967.54388025,1.177885,0.03044180,244.544,245.183385
27c,37,CF3,"[7, 8, 9]",cf3,Group2_80-20,69.18,conf_09,-967.54393218,1.145298,0.03216299,244.332,245.183385
27c,37,CF3,"[7, 8, 9]",cf3,Group2_80-20,69.18,conf_10,-967.54533238,0.266660,0.14171073,245.280,245.183385
27c,37,CF3,"[7, 8, 9]",cf3,Group3_60-40,60.06,conf_01,-967.54572931,0.000000,0.22202837,245.313,245.183539
27c,37,CF3,"[7, 8, 9]",cf3,Group3_60-40,60.06,conf_02,-967.54558748,0.089000,0.19106067,245.338,245.183539
27c,37,CF3,"[7, 8, 9]",cf3,Group3_60-40,60.06,conf_03,-967.54536375,0.229392,0.15075190,245.323,245.183539
27c,37,CF3,"[7, 8, 9]",cf3,Group3_60-40,60.06,conf_04,-967.54529598,0.271918,0.14031071,245.358,245.183539
27c,37,CF3,"[7, 8, 9]",cf3,Group3_60-40,60.06,conf_05,-967.54384376,1.183200,0.03013818,244.542,245.183539
27c,37,CF3,"[7, 8, 9]",cf3,Group3_60-40,60.06,conf_06,-967.54381191,1.203186,0.02913849,244.359,245.183539
27c,37,CF3,"[7, 8, 9]",cf3,Group3_60-40,60.06,conf_07,-967.54390917,1.142154,0.03230007,244.339,245.183539
27c,37,CF3,"[7, 8, 9]",cf3,Group3_60-40,60.06,conf_08,-967.54385240,1.177778,0.03041523,244.541,245.183539
27c,37,CF3,"[7, 8, 9]",cf3,Group3_60-40,60.06,conf_09,-967.54390625,1.143987,0.03220033,244.344,245.183539
27c,37,CF3,"[7, 8, 9]",cf3,Group3_60-40,60.06,conf_10,-967.54530499,0.266265,0.14165605,245.278,245.183539
27c,37,CF3,"[7, 8, 9]",cf3,Group4_40-60,50.94,conf_01,-967.54569132,0.000000,0.22183514,245.312,245.180009
27c,37,CF3,"[7, 8, 9]",cf3,Group4_40-60,50.94,conf_02,-967.54555140,0.087801,0.19128095,245.328,245.180009
27c,37,CF3,"[7, 8, 9]",cf3,Group4_40-60,50.94,conf_03,-967.54532644,0.228965,0.15072922,245.321,245.180009
27c,37,CF3,"[7, 8, 9]",cf3,Group4_40-60,50.94,conf_04,-967.54525891,0.271341,0.14032526,245.356,245.180009
27c,37,CF3,"[7, 8, 9]",cf3,Group4_40-60,50.94,conf_05,-967.54380713,1.182346,0.03015536,244.540,245.180009
27c,37,CF3,"[7, 8, 9]",cf3,Group4_40-60,50.94,conf_06,-967.54377463,1.202740,0.02913503,244.357,245.180009
27c,37,CF3,"[7, 8, 9]",cf3,Group4_40-60,50.94,conf_07,-967.54387247,1.141345,0.03231608,244.338,245.180009
27c,37,CF3,"[7, 8, 9]",cf3,Group4_40-60,50.94,conf_08,-967.54381495,1.177439,0.03040615,244.539,245.180009
27c,37,CF3,"[7, 8, 9]",cf3,Group4_40-60,50.94,conf_09,-967.54386793,1.144194,0.03216107,244.331,245.180009
27c,37,CF3,"[7, 8, 9]",cf3,Group4_40-60,50.94,conf_10,-967.54526782,0.265750,0.14165574,245.277,245.180009
27c,37,CF3,"[7, 8, 9]",cf3,Group5_20-80,41.82,conf_01,-967.54563967,0.000000,0.22202023,245.318,245.180087
27c,37,CF3,"[7, 8, 9]",cf3,Group5_20-80,41.82,conf_02,-967.54550010,0.087581,0.19151152,245.326,245.180087
27c,37,CF3,"[7, 8, 9]",cf3,Group5_20-80,41.82,conf_03,-967.54527280,0.230214,0.15053737,245.319,245.180087
27c,37,CF3,"[7, 8, 9]",cf3,Group5_20-80,41.82,conf_04,-967.54520582,0.272245,0.14022831,245.353,245.180087
27c,37,CF3,"[7, 8, 9]",cf3,Group5_20-80,41.82,conf_05,-967.54375460,1.182898,0.03015240,244.538,245.180087
27c,37,CF3,"[7, 8, 9]",cf3,Group5_20-80,41.82,conf_06,-967.54372119,1.203863,0.02910411,244.356,245.180087
27c,37,CF3,"[7, 8, 9]",cf3,Group5_20-80,41.82,conf_07,-967.54381985,1.141953,0.03230984,244.336,245.180087
27c,37,CF3,"[7, 8, 9]",cf3,Group5_20-80,41.82,conf_08,-967.54376274,1.177790,0.03041347,244.537,245.180087
27c,37,CF3,"[7, 8, 9]",cf3,Group5_20-80,41.82,conf_09,-967.54381644,1.144093,0.03219336,244.343,245.180087
27c,37,CF3,"[7, 8, 9]",cf3,Group5_20-80,41.82,conf_10,-967.54521454,0.266773,0.14152939,245.274,245.180087
27c,37,CF3,"[7, 8, 9]",cf3,Group6_100Org,32.7,conf_01,-967.54555532,0.000000,0.22156701,245.317,245.178189
27c,37,CF3,"[7, 8, 9]",cf3,Group6_100Org,32.7,conf_02,-967.54542076,0.084438,0.19213739,245.326,245.178189
27c,37,CF3,"[7, 8, 9]",cf3,Group6_100Org,32.7,conf_03,-967.54518999,0.229248,0.15047530,245.314,245.178189
27c,37,CF3,"[7, 8, 9]",cf3,Group6_100Org,32.7,conf_04,-967.54512317,0.271178,0.14019425,245.348,245.178189
27c,37,CF3,"[7, 8, 9]",cf3,Group6_100Org,32.7,conf_05,-967.54367292,1.181223,0.03017606,244.535,245.178189
27c,37,CF3,"[7, 8, 9]",cf3,Group6_100Org,32.7,conf_06,-967.54363822,1.202998,0.02908719,244.355,245.178189
27c,37,CF3,"[7, 8, 9]",cf3,Group6_100Org,32.7,conf_07,-967.54373806,1.140347,0.03233142,244.333,245.178189
27c,37,CF3,"[7, 8, 9]",cf3,Group6_100Org,32.7,conf_08,-967.54368025,1.176623,0.03041124,244.551,245.178189
27c,37,CF3,"[7, 8, 9]",cf3,Group6_100Org,32.7,conf_09,-967.54373272,1.143698,0.03214908,244.347,245.178189
27c,37,CF3,"[7, 8, 9]",cf3,Group6_100Org,32.7,conf_10,-967.54513173,0.265807,0.14147104,245.270,245.178189
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_01,-1043.96630467,0.029499,0.12199079,259.801,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_02,-1043.96517357,0.739275,0.03681781,259.651,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_03,-1043.96635168,0.000000,0.12821833,259.489,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_04,-1043.96562276,0.457404,0.05924759,258.951,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_05,-1043.96508246,0.796447,0.03343108,259.636,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_06,-1043.96626946,0.051594,0.11752536,259.483,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_07,-1043.96563702,0.448456,0.06014920,259.068,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_08,-1043.96552844,0.516591,0.05361504,259.040,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_09,-1043.96566574,0.430434,0.06200691,259.071,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_10,-1043.96565912,0.434588,0.06157368,259.044,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_11,-1043.96568040,0.421234,0.06297718,259.091,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_12,-1043.96573021,0.389978,0.06638871,259.035,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_13,-1043.96575301,0.375671,0.06801136,259.065,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_14,-1043.96574573,0.380239,0.06748899,259.085,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group1_100Aq,78.3,conf_15,-1043.96121797,3.221449,0.00055797,254.358,259.288441
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_01,-1043.96628014,0.029236,0.12218305,259.801,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_02,-1043.96514971,0.738591,0.03690202,259.651,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_03,-1043.96632673,0.000000,0.12836329,259.488,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_04,-1043.96559556,0.458816,0.05917340,258.950,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_05,-1043.96505875,0.795669,0.03351286,259.635,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_06,-1043.96624532,0.051086,0.11775922,259.482,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_07,-1043.96560990,0.449817,0.06007897,259.068,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_08,-1043.96550177,0.517670,0.05357796,259.039,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_09,-1043.96563884,0.431657,0.06194894,259.071,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_10,-1043.96563202,0.435937,0.06150309,259.044,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_11,-1043.96565379,0.422276,0.06293764,259.092,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_12,-1043.96570271,0.391578,0.06628451,259.035,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_13,-1043.96572504,0.377566,0.06787082,259.065,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_14,-1043.96571777,0.382128,0.06735024,259.085,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group2_80-20,69.18,conf_15,-1043.96118521,3.226350,0.00055400,254.357,259.288510
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_01,-1043.96624820,0.029298,0.12242835,259.800,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_02,-1043.96511864,0.738107,0.03701019,259.651,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_03,-1043.96629489,0.000000,0.12863462,259.487,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_04,-1043.96556014,0.461062,0.05907407,258.950,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_05,-1043.96502784,0.795085,0.03361679,259.635,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_06,-1043.96621387,0.050841,0.11805688,259.481,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_07,-1043.96557458,0.452001,0.05998446,259.067,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_08,-1043.96546712,0.519433,0.05353166,259.039,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_09,-1043.96560299,0.434173,0.06181679,259.071,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_10,-1043.96559673,0.438102,0.06140830,259.044,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_11,-1043.96561897,0.424146,0.06287192,259.090,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_12,-1043.96566689,0.394076,0.06614521,259.035,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_13,-1043.96568888,0.380277,0.06770380,259.065,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_14,-1043.96568138,0.384983,0.06716814,259.085,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group3_60-40,60.06,conf_15,-1043.96114251,3.233165,0.00054882,254.356,259.288525
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_01,-1043.96620486,0.029330,0.12280846,259.799,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_02,-1043.96507647,0.737405,0.03717113,259.650,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_03,-1043.96625160,0.000000,0.12904084,259.487,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_04,-1043.96551209,0.464049,0.05896261,258.950,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_05,-1043.96498591,0.794232,0.03377156,259.634,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_06,-1043.96617119,0.050458,0.11850623,259.481,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_07,-1043.96552668,0.454894,0.05988081,259.066,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_08,-1043.96541995,0.521868,0.05348048,259.038,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_09,-1043.96554903,0.440869,0.06131517,259.061,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_10,-1043.96554884,0.440988,0.06130283,259.044,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_11,-1043.96557218,0.426342,0.06283710,259.092,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_12,-1043.96561828,0.397414,0.06598127,259.035,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_13,-1043.96563913,0.384330,0.06745451,259.064,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_14,-1043.96563197,0.388823,0.06694492,259.084,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group4_40-60,50.94,conf_15,-1043.96108458,3.242352,0.00054208,254.354,259.288464
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_01,-1043.96614272,0.029361,0.12328447,259.798,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_02,-1043.96501601,0.736382,0.03738166,259.649,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_03,-1043.96618951,0.000000,0.12954786,259.485,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_04,-1043.96544322,0.468304,0.05877075,258.949,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_05,-1043.96492577,0.793008,0.03397435,259.632,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_06,-1043.96610997,0.049912,0.11908154,259.479,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_07,-1043.96545800,0.459029,0.05969797,259.065,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_08,-1043.96535394,0.524328,0.05346817,259.038,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_09,-1043.96547971,0.445406,0.06108653,259.060,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_10,-1043.96548018,0.445111,0.06111694,259.043,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_11,-1043.96550437,0.429932,0.06270299,259.090,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_12,-1043.96554830,0.402365,0.06568929,259.034,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_13,-1043.96556821,0.389871,0.06708919,259.064,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_14,-1043.96556096,0.394421,0.06657601,259.084,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group5_20-80,41.82,conf_15,-1043.96100159,3.255466,0.00053230,254.351,259.288503
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_01,-1043.96604609,0.029706,0.12401733,259.796,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_02,-1043.96492201,0.735077,0.03770876,259.647,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_03,-1043.96609343,0.000000,0.13039388,259.484,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_04,-1043.96533614,0.475206,0.05846939,258.948,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_05,-1043.96483225,0.791402,0.03428906,259.629,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_06,-1043.96601476,0.049366,0.11996970,259.477,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_07,-1043.96535129,0.465700,0.05941513,259.064,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_08,-1043.96524914,0.529800,0.05332261,259.037,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_09,-1043.96537200,0.452704,0.06073275,259.059,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_10,-1043.96537342,0.451813,0.06082416,259.043,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_11,-1043.96539943,0.435491,0.06252301,259.088,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_12,-1043.96544008,0.409983,0.06527360,259.033,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_13,-1043.96545798,0.398751,0.06652287,259.063,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_14,-1043.96545082,0.403244,0.06602032,259.084,259.289071
27d,38,CF3,"[8, 9, 10]",cf3,Group6_100Org,32.7,conf_15,-1043.96087260,3.276118,0.00051742,254.347,259.289071
